"","Date","location","count","status","year","month","day","julian"
"402",2015-07-11,"Westboro",26.05171085,"Swim","2015",7,11,192
"403",2015-07-11,"Mooneys",25.50849001,"Swim","2015",7,11,192
"404",2015-07-11,"PetrieEast",10,"Swim","2015",7,11,192
"405",2015-07-11,"PetrieRiver",47.89388953,"Swim","2015",7,11,192
"406",2015-07-12,"Britannia",15.15716567,"Swim","2015",7,12,193
"407",2015-07-12,"Westboro",27.01920077,"Swim","2015",7,12,193
"408",2015-07-12,"Mooneys",50.07974522,"Swim","2015",7,12,193
"409",2015-07-12,"PetrieEast",18.88175023,"Swim","2015",7,12,193
"410",2015-07-12,"PetrieRiver",35.7993767,"Swim","2015",7,12,193
"411",2015-07-13,"Britannia",47.89388953,"Swim","2015",7,13,194
"412",2015-07-13,"Westboro",19.47294361,"Swim","2015",7,13,194
"413",2015-07-13,"Mooneys",22.9739671,"Swim","2015",7,13,194
"414",2015-07-13,"PetrieEast",45.80344098,"Swim","2015",7,13,194
"415",2015-07-13,"PetrieRiver",42.86872049,"Swim","2015",7,13,194
"416",2015-07-14,"Britannia",10,"Swim","2015",7,14,195
"417",2015-07-14,"Westboro",18.88175023,"Swim","2015",7,14,195
"418",2015-07-14,"Mooneys",13.19507911,"Swim","2015",7,14,195
"419",2015-07-14,"PetrieEast",28.252345,"Swim","2015",7,14,195
"420",2015-07-14,"PetrieRiver",106.5816818,"Swim","2015",7,14,195
"421",2015-07-15,"Britannia",177.6396344,"Swim","2015",7,15,196
"422",2015-07-15,"Westboro",16.4375183,"Swim","2015",7,15,196
"423",2015-07-15,"Mooneys",26.67268608,"Swim","2015",7,15,196
"424",2015-07-15,"PetrieEast",27.01920077,"Swim","2015",7,15,196
"425",2015-07-15,"PetrieRiver",113.4290398,"NoSwim","2015",7,15,196
"426",2015-07-16,"Britannia",33.79774445,"Swim","2015",7,16,197
"427",2015-07-16,"Westboro",12.4573094,"Swim","2015",7,16,197
"428",2015-07-16,"Mooneys",27.59459323,"Swim","2015",7,16,197
"429",2015-07-16,"PetrieEast",17.41101127,"Swim","2015",7,16,197
"430",2015-07-16,"PetrieRiver",51.84129486,"Swim","2015",7,16,197
"431",2015-07-17,"Britannia",69.76266091,"Swim","2015",7,17,198
"432",2015-07-17,"Westboro",20.47672511,"Swim","2015",7,17,198
"433",2015-07-17,"Mooneys",13.19507911,"Swim","2015",7,17,198
"434",2015-07-17,"PetrieEast",61.78008506,"Swim","2015",7,17,198
"435",2015-07-17,"PetrieRiver",49.59678365,"Swim","2015",7,17,198
"436",2015-07-18,"Britannia",14.30969081,"Swim","2015",7,18,199
"437",2015-07-18,"Westboro",39.60964254,"Swim","2015",7,18,199
"438",2015-07-18,"Mooneys",27.01920077,"Swim","2015",7,18,199
"439",2015-07-18,"PetrieEast",58.63361175,"Swim","2015",7,18,199
"440",2015-07-18,"PetrieRiver",79.81949983,"Swim","2015",7,18,199
"441",2015-07-19,"Britannia",16.95218203,"Swim","2015",7,19,200
"442",2015-07-19,"Westboro",20.47672511,"Swim","2015",7,19,200
"443",2015-07-19,"Mooneys",34.20181635,"Swim","2015",7,19,200
"444",2015-07-19,"PetrieEast",35.65204916,"Swim","2015",7,19,200
"445",2015-07-19,"PetrieRiver",115.4182466,"Swim","2015",7,19,200
"446",2015-07-20,"Britannia",30.86253577,"Swim","2015",7,20,201
"447",2015-07-20,"Westboro",24.59509486,"Swim","2015",7,20,201
"448",2015-07-20,"Mooneys",28.252345,"Swim","2015",7,20,201
"449",2015-07-20,"PetrieEast",23.52158045,"Swim","2015",7,20,201
"450",2015-07-20,"PetrieRiver",91.10551849,"Swim","2015",7,20,201
"451",2015-07-21,"Britannia",12.4573094,"Swim","2015",7,21,202
"452",2015-07-21,"Westboro",13.19507911,"Swim","2015",7,21,202
"453",2015-07-21,"Mooneys",70.29160449,"Swim","2015",7,21,202
"454",2015-07-21,"PetrieEast",27.59459323,"Swim","2015",7,21,202
"455",2015-07-21,"PetrieRiver",31.90474189,"Swim","2015",7,21,202
"456",2015-07-22,"Britannia",70.64843301,"Swim","2015",7,22,203
"457",2015-07-22,"Westboro",65.1084224,"Swim","2015",7,22,203
"458",2015-07-22,"Mooneys",32.45342223,"Swim","2015",7,22,203
"459",2015-07-22,"PetrieEast",17.82602458,"Swim","2015",7,22,203
"460",2015-07-22,"PetrieRiver",114.5520503,"Swim","2015",7,22,203
"461",2015-07-23,"Britannia",62.07382296,"Swim","2015",7,23,204
"462",2015-07-23,"Westboro",43.58587254,"Swim","2015",7,23,204
"463",2015-07-23,"Mooneys",17.41101127,"Swim","2015",7,23,204
"464",2015-07-23,"PetrieEast",178.5360509,"Swim","2015",7,23,204
"465",2015-07-23,"PetrieRiver",23.97704997,"Swim","2015",7,23,204
"466",2015-07-24,"Britannia",17.82602458,"Swim","2015",7,24,205
"467",2015-07-24,"Westboro",45.35866311,"Swim","2015",7,24,205
"468",2015-07-24,"Mooneys",13.19507911,"Swim","2015",7,24,205
"469",2015-07-24,"PetrieEast",29.30156052,"Swim","2015",7,24,205
"470",2015-07-24,"PetrieRiver",28.46660679,"Swim","2015",7,24,205
"471",2015-07-25,"Britannia",74.40240421,"Swim","2015",7,25,206
"472",2015-07-25,"Westboro",11.48698355,"Swim","2015",7,25,206
"473",2015-07-25,"Mooneys",16.4375183,"Swim","2015",7,25,206
"474",2015-07-25,"PetrieEast",96.57302989,"Swim","2015",7,25,206
"475",2015-07-25,"PetrieRiver",32.87503659,"Swim","2015",7,25,206
"476",2015-07-26,"Britannia",16.4375183,"Swim","2015",7,26,207
"477",2015-07-26,"Westboro",24.59509486,"Swim","2015",7,26,207
"478",2015-07-26,"Mooneys",79.74842269,"Swim","2015",7,26,207
"479",2015-07-26,"PetrieEast",12.4573094,"Swim","2015",7,26,207
"480",2015-07-26,"PetrieRiver",123.7909815,"Swim","2015",7,26,207
"481",2015-07-27,"Britannia",21.68943542,"Swim","2015",7,27,208
"482",2015-07-27,"Westboro",91.27735226,"Swim","2015",7,27,208
"483",2015-07-27,"Mooneys",142.3653969,"Swim","2015",7,27,208
"484",2015-07-27,"PetrieEast",26.05171085,"Swim","2015",7,27,208
"485",2015-07-27,"PetrieRiver",97.54393437,"Swim","2015",7,27,208
"486",2015-07-28,"Britannia",17.18771928,"Swim","2015",7,28,209
"487",2015-07-28,"Westboro",21.68943542,"Swim","2015",7,28,209
"488",2015-07-28,"Mooneys",48.16449371,"Swim","2015",7,28,209
"489",2015-07-28,"PetrieEast",18.88175023,"Swim","2015",7,28,209
"490",2015-07-28,"PetrieRiver",38.55914978,"Swim","2015",7,28,209
"491",2015-07-29,"Britannia",27.01920077,"Swim","2015",7,29,210
"492",2015-07-29,"Westboro",13.19507911,"Swim","2015",7,29,210
"493",2015-07-29,"Mooneys",23.52158045,"Swim","2015",7,29,210
"494",2015-07-29,"PetrieEast",10,"Swim","2015",7,29,210
"495",2015-07-29,"PetrieRiver",30.25074466,"Swim","2015",7,29,210
"496",2015-07-30,"Britannia",17.18771928,"Swim","2015",7,30,211
"497",2015-07-30,"Westboro",10,"Swim","2015",7,30,211
"498",2015-07-30,"Mooneys",122.1287544,"Swim","2015",7,30,211
"499",2015-07-30,"PetrieEast",13.19507911,"Swim","2015",7,30,211
"500",2015-07-30,"PetrieRiver",31.02998228,"Swim","2015",7,30,211
"501",2015-07-31,"Britannia",68.53467509,"Swim","2015",7,31,212
"502",2015-07-31,"Westboro",12.4573094,"Swim","2015",7,31,212
"503",2015-07-31,"Mooneys",184.85158,"NoSwim","2015",7,31,212
"504",2015-07-31,"PetrieEast",31.03691148,"Swim","2015",7,31,212
"505",2015-07-31,"PetrieRiver",75.38330768,"Swim","2015",7,31,212
"506",2015-08-01,"Britannia",20,"Swim","2015",8,1,213
"507",2015-08-01,"Westboro",16.4375183,"Swim","2015",8,1,213
"508",2015-08-01,"Mooneys",45.73050519,"Swim","2015",8,1,213
"509",2015-08-01,"PetrieEast",75.05272581,"Swim","2015",8,1,213
"510",2015-08-01,"PetrieRiver",58.51467849,"Swim","2015",8,1,213
"511",2015-08-02,"Britannia",11.48698355,"Swim","2015",8,2,214
"512",2015-08-02,"Westboro",11.48698355,"Swim","2015",8,2,214
"513",2015-08-02,"Mooneys",21.86724148,"Swim","2015",8,2,214
"514",2015-08-02,"PetrieEast",27.79851635,"Swim","2015",8,2,214
"515",2015-08-02,"PetrieRiver",43.646662,"Swim","2015",8,2,214
"516",2015-08-03,"Britannia",48.16449371,"Swim","2015",8,3,215
"517",2015-08-03,"Westboro",10,"Swim","2015",8,3,215
"518",2015-08-03,"Mooneys",65.60172444,"Swim","2015",8,3,215
"519",2015-08-03,"PetrieEast",19.47294361,"Swim","2015",8,3,215
"520",2015-08-03,"PetrieRiver",35.94431819,"Swim","2015",8,3,215
"521",2015-08-04,"Britannia",42.2357153,"Swim","2015",8,4,216
"522",2015-08-04,"Westboro",31.03691148,"Swim","2015",8,4,216
"523",2015-08-04,"Mooneys",88.40539154,"Swim","2015",8,4,216
"524",2015-08-04,"PetrieEast",35.65204916,"Swim","2015",8,4,216
"525",2015-08-04,"PetrieRiver",59.11493296,"Swim","2015",8,4,216
"526",2015-08-05,"Britannia",106.2675526,"Swim","2015",8,5,217
"527",2015-08-05,"Westboro",123.8216266,"Swim","2015",8,5,217
"528",2015-08-05,"Mooneys",59.66290001,"Swim","2015",8,5,217
"529",2015-08-05,"PetrieEast",17.41101127,"Swim","2015",8,5,217
"530",2015-08-05,"PetrieRiver",40.52636973,"Swim","2015",8,5,217
"531",2015-08-06,"Britannia",49.39346189,"Swim","2015",8,6,218
"532",2015-08-06,"Westboro",10,"Swim","2015",8,6,218
"533",2015-08-06,"Mooneys",56.50469001,"Swim","2015",8,6,218
"534",2015-08-06,"PetrieEast",161.1795025,"Swim","2015",8,6,218
"535",2015-08-06,"PetrieRiver",30.62977356,"Swim","2015",8,6,218
"536",2015-08-07,"Britannia",15.15716567,"Swim","2015",8,7,219
"537",2015-08-07,"Westboro",18.88175023,"Swim","2015",8,7,219
"538",2015-08-07,"Mooneys",80.11296179,"Swim","2015",8,7,219
"539",2015-08-07,"PetrieEast",38.1677891,"Swim","2015",8,7,219
"540",2015-08-07,"PetrieRiver",44.40369116,"Swim","2015",8,7,219
"541",2015-08-08,"Britannia",11.48698355,"Swim","2015",8,8,220
"542",2015-08-08,"Westboro",17.41101127,"Swim","2015",8,8,220
"543",2015-08-08,"Mooneys",21.68943542,"Swim","2015",8,8,220
"544",2015-08-08,"PetrieEast",31.29134645,"Swim","2015",8,8,220
"545",2015-08-08,"PetrieRiver",24.91461879,"Swim","2015",8,8,220
"546",2015-08-09,"Britannia",13.19507911,"Swim","2015",8,9,221
"547",2015-08-09,"Westboro",13.19507911,"Swim","2015",8,9,221
"548",2015-08-09,"Mooneys",21.68943542,"Swim","2015",8,9,221
"549",2015-08-09,"PetrieEast",11.48698355,"Swim","2015",8,9,221
"550",2015-08-09,"PetrieRiver",40.95345022,"Swim","2015",8,9,221
"551",2015-08-10,"Britannia",23.52158045,"Rain","2015",8,10,222
"552",2015-08-10,"Westboro",22.20643035,"Rain","2015",8,10,222
"553",2015-08-10,"Mooneys",29.92555739,"Rain","2015",8,10,222
"554",2015-08-10,"PetrieEast",136.7002173,"Rain","2015",8,10,222
"555",2015-08-10,"PetrieRiver",42.25558521,"Rain","2015",8,10,222
"556",2015-08-11,"Britannia",36.41128406,"Rain","2015",8,11,223
"557",2015-08-11,"Westboro",566.762977,"NoSwim","2015",8,11,223
"558",2015-08-11,"Mooneys",72.22690889,"Rain","2015",8,11,223
"559",2015-08-11,"PetrieEast",278.7075104,"NoSwim","2015",8,11,223
"560",2015-08-11,"PetrieRiver",207.6110851,"NoSwim","2015",8,11,223
"561",2015-08-12,"Britannia",230.9979946,"NoSwim","2015",8,12,224
"562",2015-08-12,"Westboro",97.3241806,"Swim","2015",8,12,224
"563",2015-08-12,"Mooneys",175.2877724,"NoSwim","2015",8,12,224
"564",2015-08-12,"PetrieEast",54.69760137,"Swim","2015",8,12,224
"565",2015-08-12,"PetrieRiver",352.3687436,"NoSwim","2015",8,12,224
"566",2015-08-13,"Britannia",66.93909766,"Swim","2015",8,13,225
"567",2015-08-13,"Westboro",17.41101127,"Swim","2015",8,13,225
"568",2015-08-13,"Mooneys",92.75032818,"Swim","2015",8,13,225
"569",2015-08-13,"PetrieEast",126.181372,"Swim","2015",8,13,225
"570",2015-08-13,"PetrieRiver",96.14879993,"Swim","2015",8,13,225
"571",2015-08-14,"Britannia",16.4375183,"Swim","2015",8,14,226
"572",2015-08-14,"Westboro",21.68943542,"Swim","2015",8,14,226
"573",2015-08-14,"Mooneys",56.9679052,"Swim","2015",8,14,226
"574",2015-08-14,"PetrieEast",102.5469177,"NoSwim","2015",8,14,226
"575",2015-08-14,"PetrieRiver",80.4174801,"Swim","2015",8,14,226
"576",2015-08-15,"Britannia",45.9479342,"Swim","2015",8,15,227
"577",2015-08-15,"Westboro",36.50186051,"Swim","2015",8,15,227
"578",2015-08-15,"Mooneys",33.65865436,"Swim","2015",8,15,227
"579",2015-08-15,"PetrieEast",39.73077521,"Swim","2015",8,15,227
"580",2015-08-15,"PetrieRiver",103.2955148,"Swim","2015",8,15,227
"581",2016-06-18,"Britannia",10,"Swim","2016",6,18,170
"582",2016-06-18,"Westboro",15.15716567,"Swim","2016",6,18,170
"583",2016-06-18,"Mooneys",14.30969081,"Swim","2016",6,18,170
"584",2016-06-18,"PetrieEast",15.15716567,"Swim","2016",6,18,170
"585",2016-06-18,"PetrieRiver",26.72949404,"Swim","2016",6,18,170
"586",2016-06-19,"Britannia",11.48698355,"Swim","2016",6,19,171
"587",2016-06-19,"Westboro",11.48698355,"Swim","2016",6,19,171
"588",2016-06-19,"Mooneys",10,"Swim","2016",6,19,171
"589",2016-06-19,"PetrieEast",11.48698355,"Swim","2016",6,19,171
"590",2016-06-19,"PetrieRiver",20,"Swim","2016",6,19,171
"591",2016-06-20,"Britannia",20.47672511,"Swim","2016",6,20,172
"592",2016-06-20,"Westboro",30.63887063,"Swim","2016",6,20,172
"593",2016-06-20,"Mooneys",10,"Swim","2016",6,20,172
"594",2016-06-20,"PetrieEast",20.47672511,"Swim","2016",6,20,172
"595",2016-06-20,"PetrieRiver",27.01920077,"Swim","2016",6,20,172
"596",2016-06-21,"Britannia",12.4573094,"Swim","2016",6,21,173
"597",2016-06-21,"Westboro",10,"Swim","2016",6,21,173
"598",2016-06-21,"Mooneys",11.48698355,"Swim","2016",6,21,173
"599",2016-06-21,"PetrieEast",58.27386917,"Swim","2016",6,21,173
"600",2016-06-21,"PetrieRiver",231.2289807,"NoSwim","2016",6,21,173
"601",2016-06-22,"Britannia",15.15716567,"Swim","2016",6,22,174
"602",2016-06-22,"Westboro",45.54610199,"Swim","2016",6,22,174
"603",2016-06-22,"Mooneys",10,"Swim","2016",6,22,174
"604",2016-06-22,"PetrieEast",28.85399812,"Swim","2016",6,22,174
"605",2016-06-22,"PetrieRiver",95.54617248,"Swim","2016",6,22,174
"606",2016-06-23,"Britannia",18.88175023,"Swim","2016",6,23,175
"607",2016-06-23,"Westboro",46.43984379,"Swim","2016",6,23,175
"608",2016-06-23,"Mooneys",11.48698355,"Swim","2016",6,23,175
"609",2016-06-23,"PetrieEast",17.82602458,"Swim","2016",6,23,175
"610",2016-06-23,"PetrieRiver",93.20604047,"Swim","2016",6,23,175
"611",2016-06-24,"Britannia",13.79729661,"Swim","2016",6,24,176
"612",2016-06-24,"Westboro",14.30969081,"Swim","2016",6,24,176
"613",2016-06-24,"Mooneys",11.48698355,"Swim","2016",6,24,176
"614",2016-06-24,"PetrieEast",27.59459323,"Swim","2016",6,24,176
"615",2016-06-24,"PetrieRiver",80.6758806,"Swim","2016",6,24,176
"616",2016-06-25,"Britannia",12.4573094,"Swim","2016",6,25,177
"617",2016-06-25,"Westboro",12.4573094,"Swim","2016",6,25,177
"618",2016-06-25,"Mooneys",28.252345,"Swim","2016",6,25,177
"619",2016-06-25,"PetrieEast",28.252345,"Swim","2016",6,25,177
"620",2016-06-25,"PetrieRiver",41.70989376,"Swim","2016",6,25,177
"621",2016-06-26,"Britannia",10,"Swim","2016",6,26,178
"622",2016-06-26,"Westboro",12.4573094,"Swim","2016",6,26,178
"623",2016-06-26,"Mooneys",15.15716567,"Swim","2016",6,26,178
"624",2016-06-26,"PetrieEast",12.4573094,"Swim","2016",6,26,178
"625",2016-06-26,"PetrieRiver",36.50186051,"Swim","2016",6,26,178
"626",2016-06-27,"Britannia",13.19507911,"Swim","2016",6,27,179
"627",2016-06-27,"Westboro",48.51609669,"Swim","2016",6,27,179
"628",2016-06-27,"Mooneys",10,"Swim","2016",6,27,179
"629",2016-06-27,"PetrieEast",12.4573094,"Swim","2016",6,27,179
"630",2016-06-27,"PetrieRiver",15.15716567,"Swim","2016",6,27,179
"631",2016-06-28,"Britannia",10,"Swim","2016",6,28,180
"632",2016-06-28,"Westboro",26.05171085,"Swim","2016",6,28,180
"633",2016-06-28,"Mooneys",69.46115556,"Swim","2016",6,28,180
"634",2016-06-28,"PetrieEast",13.79729661,"Swim","2016",6,28,180
"635",2016-06-28,"PetrieRiver",51.56006442,"Swim","2016",6,28,180
"636",2016-06-29,"Britannia",26.05171085,"Swim","2016",6,29,181
"637",2016-06-29,"Westboro",218.4929841,"NoSwim","2016",6,29,181
"638",2016-06-29,"Mooneys",11.48698355,"Swim","2016",6,29,181
"639",2016-06-29,"PetrieEast",27.01920077,"Swim","2016",6,29,181
"640",2016-06-29,"PetrieRiver",225.0233836,"NoSwim","2016",6,29,181
"641",2016-06-30,"Britannia",90.58226612,"Swim","2016",6,30,182
"642",2016-06-30,"Westboro",38.98059841,"Swim","2016",6,30,182
"643",2016-06-30,"Mooneys",18.88175023,"Swim","2016",6,30,182
"644",2016-06-30,"PetrieEast",20.91279105,"Swim","2016",6,30,182
"645",2016-06-30,"PetrieRiver",40.7846946,"Swim","2016",6,30,182
"646",2016-07-01,"Britannia",13.79729661,"Swim","2016",7,1,183
"647",2016-07-01,"Westboro",37.27919273,"Swim","2016",7,1,183
"648",2016-07-01,"Mooneys",11.48698355,"Swim","2016",7,1,183
"649",2016-07-01,"PetrieEast",15.15716567,"Swim","2016",7,1,183
"650",2016-07-01,"PetrieRiver",51.89657433,"Swim","2016",7,1,183
"651",2016-07-02,"Britannia",13.79729661,"Swim","2016",7,2,184
"652",2016-07-02,"Westboro",17.82602458,"Swim","2016",7,2,184
"653",2016-07-02,"Mooneys",11.48698355,"Swim","2016",7,2,184
"654",2016-07-02,"PetrieEast",15.15716567,"Swim","2016",7,2,184
"655",2016-07-02,"PetrieRiver",16.4375183,"Swim","2016",7,2,184
"656",2016-07-03,"Britannia",51.93957121,"Swim","2016",7,3,185
"657",2016-07-03,"Westboro",335.0977486,"NoSwim","2016",7,3,185
"658",2016-07-03,"Mooneys",37.91955329,"Swim","2016",7,3,185
"659",2016-07-03,"PetrieEast",18.20564203,"Swim","2016",7,3,185
"660",2016-07-03,"PetrieRiver",81.94951592,"Swim","2016",7,3,185
"661",2016-07-04,"Britannia",17.82602458,"Swim","2016",7,4,186
"662",2016-07-04,"Westboro",44.73707659,"Swim","2016",7,4,186
"663",2016-07-04,"Mooneys",16.4375183,"Swim","2016",7,4,186
"664",2016-07-04,"PetrieEast",25.50849001,"Swim","2016",7,4,186
"665",2016-07-04,"PetrieRiver",61.27774126,"Swim","2016",7,4,186
"666",2016-07-05,"Britannia",10,"Swim","2016",7,5,187
"667",2016-07-05,"Westboro",52.93914184,"Swim","2016",7,5,187
"668",2016-07-05,"Mooneys",17.82602458,"Swim","2016",7,5,187
"669",2016-07-05,"PetrieEast",11.89207115,"Swim","2016",7,5,187
"670",2016-07-05,"PetrieRiver",22.89428485,"Swim","2016",7,5,187
"671",2016-07-06,"Britannia",11.48698355,"Swim","2016",7,6,188
"672",2016-07-06,"Westboro",22.67933155,"Swim","2016",7,6,188
"673",2016-07-06,"Mooneys",11.48698355,"Swim","2016",7,6,188
"674",2016-07-06,"PetrieEast",20.47672511,"Swim","2016",7,6,188
"675",2016-07-06,"PetrieRiver",27.94899025,"Swim","2016",7,6,188
"676",2016-07-07,"Britannia",11.48698355,"Swim","2016",7,7,189
"677",2016-07-07,"Westboro",95.30397766,"Swim","2016",7,7,189
"678",2016-07-07,"Mooneys",10,"Swim","2016",7,7,189
"679",2016-07-07,"PetrieEast",11.48698355,"Swim","2016",7,7,189
"680",2016-07-07,"PetrieRiver",15.81895356,"Swim","2016",7,7,189
"681",2016-07-08,"Britannia",17.82602458,"Swim","2016",7,8,190
"682",2016-07-08,"Westboro",15.15716567,"Swim","2016",7,8,190
"683",2016-07-08,"Mooneys",43.03455054,"Swim","2016",7,8,190
"684",2016-07-08,"PetrieEast",528.8513007,"NoSwim","2016",7,8,190
"685",2016-07-08,"PetrieRiver",37.40064735,"Swim","2016",7,8,190
"686",2016-07-09,"Britannia",31.03691148,"Swim","2016",7,9,191
"687",2016-07-09,"Westboro",14.30969081,"Swim","2016",7,9,191
"688",2016-07-09,"Mooneys",17.41101127,"Swim","2016",7,9,191
"689",2016-07-09,"PetrieEast",16.4375183,"Swim","2016",7,9,191
"690",2016-07-09,"PetrieRiver",40.0580362,"Swim","2016",7,9,191
"691",2016-07-10,"Britannia",10,"Swim","2016",7,10,192
"692",2016-07-10,"Westboro",21.68943542,"Swim","2016",7,10,192
"693",2016-07-10,"Mooneys",19.33182045,"Swim","2016",7,10,192
"694",2016-07-10,"PetrieEast",91.44271086,"Swim","2016",7,10,192
"695",2016-07-10,"PetrieRiver",186.0246779,"Swim","2016",7,10,192
"696",2016-07-11,"Britannia",68.53467509,"Swim","2016",7,11,193
"697",2016-07-11,"Westboro",41.69405251,"Swim","2016",7,11,193
"698",2016-07-11,"Mooneys",243.7219477,"NoSwim","2016",7,11,193
"699",2016-07-11,"PetrieEast",58.27386917,"Swim","2016",7,11,193
"700",2016-07-11,"PetrieRiver",608.8384633,"NoSwim","2016",7,11,193
"701",2016-07-12,"Britannia",31.03691148,"Swim","2016",7,12,194
"702",2016-07-12,"Westboro",32.87503659,"Swim","2016",7,12,194
"703",2016-07-12,"Mooneys",131.2142457,"NoSwim","2016",7,12,194
"704",2016-07-12,"PetrieEast",176.1776038,"Swim","2016",7,12,194
"705",2016-07-12,"PetrieRiver",166.7663331,"NoSwim","2016",7,12,194
"706",2016-07-13,"Britannia",52.42507219,"Swim","2016",7,13,195
"707",2016-07-13,"Westboro",13.19507911,"Swim","2016",7,13,195
"708",2016-07-13,"Mooneys",27.24069927,"Swim","2016",7,13,195
"709",2016-07-13,"PetrieEast",72.04075459,"Swim","2016",7,13,195
"710",2016-07-13,"PetrieRiver",86.01212076,"Swim","2016",7,13,195
"711",2016-07-14,"Britannia",126.7939317,"Swim","2016",7,14,196
"712",2016-07-14,"Westboro",11.48698355,"Swim","2016",7,14,196
"713",2016-07-14,"Mooneys",42.4964494,"Swim","2016",7,14,196
"714",2016-07-14,"PetrieEast",272.8414559,"NoSwim","2016",7,14,196
"715",2016-07-14,"PetrieRiver",177.2930302,"Swim","2016",7,14,196
"716",2016-07-15,"Britannia",15.15716567,"Swim","2016",7,15,197
"717",2016-07-15,"Westboro",129.5591503,"Swim","2016",7,15,197
"718",2016-07-15,"Mooneys",57.46062557,"Swim","2016",7,15,197
"719",2016-07-15,"PetrieEast",43.84327655,"Swim","2016",7,15,197
"720",2016-07-15,"PetrieRiver",1000,"NoSwim","2016",7,15,197
"721",2016-07-16,"Britannia",84.68716102,"Swim","2016",7,16,198
"722",2016-07-16,"Westboro",73.2721243,"Swim","2016",7,16,198
"723",2016-07-16,"Mooneys",545.0160124,"NoSwim","2016",7,16,198
"724",2016-07-16,"PetrieEast",40.42823217,"Swim","2016",7,16,198
"725",2016-07-16,"PetrieRiver",159.365671,"NoSwim","2016",7,16,198
"726",2016-07-17,"Britannia",38.6636409,"Swim","2016",7,17,199
"727",2016-07-17,"Westboro",24.08224685,"Swim","2016",7,17,199
"728",2016-07-17,"Mooneys",46.17892927,"Swim","2016",7,17,199
"729",2016-07-17,"PetrieEast",144.2237946,"Swim","2016",7,17,199
"730",2016-07-17,"PetrieRiver",238.8520138,"NoSwim","2016",7,17,199
"731",2016-07-18,"Britannia",11.48698355,"Swim","2016",7,18,200
"732",2016-07-18,"Westboro",73.60219228,"Swim","2016",7,18,200
"733",2016-07-18,"Mooneys",44.4128607,"Swim","2016",7,18,200
"734",2016-07-18,"PetrieEast",348.8382514,"NoSwim","2016",7,18,200
"735",2016-07-18,"PetrieRiver",69.03498132,"Swim","2016",7,18,200
"736",2016-07-19,"Britannia",14.30969081,"Swim","2016",7,19,201
"737",2016-07-19,"Westboro",20,"Swim","2016",7,19,201
"738",2016-07-19,"Mooneys",78.69648926,"Swim","2016",7,19,201
"739",2016-07-19,"PetrieEast",96.98341166,"Swim","2016",7,19,201
"740",2016-07-19,"PetrieRiver",45.12993097,"Swim","2016",7,19,201
"741",2016-07-20,"Britannia",26.39015822,"Swim","2016",7,20,202
"742",2016-07-20,"Westboro",17.18771928,"Swim","2016",7,20,202
"743",2016-07-20,"Mooneys",27.66323734,"Swim","2016",7,20,202
"744",2016-07-20,"PetrieEast",36.80109614,"Swim","2016",7,20,202
"745",2016-07-20,"PetrieRiver",51.82528531,"Swim","2016",7,20,202
"746",2016-07-21,"Britannia",17.82602458,"Swim","2016",7,21,203
"747",2016-07-21,"Westboro",58.41883084,"Swim","2016",7,21,203
"748",2016-07-21,"Mooneys",11.48698355,"Swim","2016",7,21,203
"749",2016-07-21,"PetrieEast",45.471497,"Swim","2016",7,21,203
"750",2016-07-21,"PetrieRiver",29.35708966,"Swim","2016",7,21,203
"751",2016-07-22,"Britannia",11.48698355,"Swim","2016",7,22,204
"752",2016-07-22,"Westboro",11.48698355,"Swim","2016",7,22,204
"753",2016-07-22,"Mooneys",22,"Swim","2016",7,22,204
"754",2016-07-22,"PetrieEast",14.30969081,"Swim","2016",7,22,204
"755",2016-07-22,"PetrieRiver",37.98978028,"Swim","2016",7,22,204
"756",2016-07-23,"Britannia",27.01920077,"Swim","2016",7,23,205
"757",2016-07-23,"Westboro",17.41101127,"Swim","2016",7,23,205
"758",2016-07-23,"Mooneys",11.48698355,"Swim","2016",7,23,205
"759",2016-07-23,"PetrieEast",56.21929819,"Swim","2016",7,23,205
"760",2016-07-23,"PetrieRiver",40.07213125,"Swim","2016",7,23,205
"761",2016-07-24,"Britannia",35.94431819,"Swim","2016",7,24,206
"762",2016-07-24,"Westboro",100.4086465,"Swim","2016",7,24,206
"763",2016-07-24,"Mooneys",10,"Swim","2016",7,24,206
"764",2016-07-24,"PetrieEast",29.30156052,"Swim","2016",7,24,206
"765",2016-07-24,"PetrieRiver",20.91279105,"Swim","2016",7,24,206
"766",2016-07-25,"Britannia",13.19507911,"Swim","2016",7,25,207
"767",2016-07-25,"Westboro",10,"Swim","2016",7,25,207
"768",2016-07-25,"Mooneys",10,"Swim","2016",7,25,207
"769",2016-07-25,"PetrieEast",23.52158045,"Swim","2016",7,25,207
"770",2016-07-25,"PetrieRiver",23.52158045,"Swim","2016",7,25,207
"771",2016-07-26,"Britannia",10,"Swim","2016",7,26,208
"772",2016-07-26,"Westboro",72.5935618,"Swim","2016",7,26,208
"773",2016-07-26,"Mooneys",134.8247245,"Swim","2016",7,26,208
"774",2016-07-26,"PetrieEast",69.99416812,"Swim","2016",7,26,208
"775",2016-07-26,"PetrieRiver",31.37587274,"Swim","2016",7,26,208
"776",2016-07-27,"Britannia",47.67911007,"Swim","2016",7,27,209
"777",2016-07-27,"Westboro",132.3807781,"Swim","2016",7,27,209
"778",2016-07-27,"Mooneys",35.19482029,"Swim","2016",7,27,209
